Make,Year of manufacture,Condition,Mileage,Engine Size,Fuel,Transmission,Price,Build
toyota,2004,nigerian used,401581,1800,petrol,automatic,1976000.0,
toyota,2004,nigerian used,47254,1800,petrol,automatic,2288000.0,
toyota,2004,nigerian used,97789,3000,petrol,automatic,1456000.0,
lexus,2013,nigerian used,173409,3500,petrol,automatic,8400000.0,SUV
honda,2007,nigerian used,321629,3300,petrol,automatic,2288000.0,
ford,2001,nigerian used,160604,1600,petrol,manual,1260000.0,
toyota,2006,nigerian used,60872,1800,petrol,automatic,1995000.0,
toyota,2004,nigerian used,164108,1800,petrol,automatic,1785000.0,
citroen,2006,nigerian used,362319,1800,diesel,manual,1260000.0,
honda,2007,nigerian used,186435,2400,petrol,automatic,2310000.0,SUV
toyota,2002,nigerian used,52855,2400,petrol,automatic,1248000.0,
chevrolet,2014,nigerian used,97737,1500,petrol,manual,1050000.0,
mercedes-benz,2007,nigerian used,240010,3500,petrol,automatic,1995000.0,
mercedes-benz,2008,nigerian used,47478,2500,petrol,automatic,10090000.0,
toyota,2002,nigerian used,298588,2400,petrol,automatic,1456000.0,
toyota,2008,nigerian used,265047,2400,petrol,automatic,2100000.0,
honda,2008,foreign used,149205,2400,petrol,automatic,2835000.0,
hyundai,2006,nigerian used,368863,3300,petrol,automatic,1352000.0,
toyota,2004,nigerian used,183623,1800,petrol,automatic,1785000.0,
nissan,2009,nigerian used,95473,1600,petrol,cvt,3150000.0,
lexus,2008,foreign used,169765,3500,petrol,automatic,5928000.0,SUV
nissan,2001,nigerian used,254983,3500,petrol,automatic,1050000.0,SUV
nissan,2010,foreign used,169794,2500,petrol,cvt,2520000.0,
toyota,2003,nigerian used,440014,2400,petrol,automatic,1365000.0,
infiniti,2004,nigerian used,102584,3500,petrol,automatic,1768000.0,SUV
ford,2007,nigerian used,192111,3500,petrol,automatic,1732500.0,SUV
hyundai,2010,nigerian used,166941,1600,petrol,automatic,1785000.0,
mercedes-benz,2007,nigerian used,301871,35,petrol,automatic,2100000.0,
nissan,2008,nigerian used,202124,2500,petrol,manual,1130000.0,
honda,2008,nigerian used,152837,2400,petrol,automatic,1872000.0,
toyota,2009,nigerian used,110826,2500,petrol,automatic,1785000.0,
mitsubishi,2001,nigerian used,285619,3000,petrol,automatic,1155000.0,SUV
volkswagen,2009,foreign used,164675,4000,petrol,automatic,3990000.0,
toyota,2009,nigerian used,110821,1800,petrol,automatic,2600000.0,
acura,2005,nigerian used,111304,3500,petrol,automatic,1155000.0,SUV
mercedes-benz,2008,nigerian used,188651,3000,petrol,automatic,2660000.0,
kia,2014,nigerian used,41655,1400,petrol,automatic,1976000.0,
toyota,2000,nigerian used,346056,3400,petrol,automatic,1260000.0,
toyota,2006,nigerian used,7086,1800,petrol,automatic,2860000.0,
ford,2005,nigerian used,166747,2000,petrol,automatic,1250000.0,SUV
acura,2001,nigerian used,161352,3500,petrol,automatic,1687500.0,SUV
honda,2008,nigerian used,30019,2500,petrol,automatic,5050000.0,
toyota,2007,nigerian used,397695,2400,petrol,automatic,1659000.0,
mercedes-benz,2008,nigerian used,1445,2500,petrol,automatic,8970000.0,
bmw,2007,nigerian used,316930,3000,petrol,automatic,2415000.0,SUV
bmw,2008,foreign used,248853,3000,petrol,automatic,5250000.0,SUV
ford,2005,nigerian used,166747,2000,petrol,automatic,1250000.0,SUV
toyota,2003,nigerian used,187554,1800,petrol,automatic,1680000.0,
toyota,2005,nigerian used,156976,2400,petrol,automatic,1575000.0,
kia,2013,nigerian used,69795,1600,petrol,manual,1365000.0,
mercedes-benz,2005,foreign used,8872,2600,petrol,automatic,2912000.0,
toyota,2004,nigerian used,233277,3300,petrol,automatic,2756000.0,
honda,2008,nigerian used,152837,2400,petrol,automatic,1872000.0,
ford,2011,nigerian used,161352,2500,petrol,manual,7350000.0,
mercedes-benz,2003,nigerian used,294842,3200,petrol,automatic,2625000.0,
honda,2008,nigerian used,158512,3500,petrol,automatic,2808000.0,SUV
honda,2008,nigerian used,306026,2500,petrol,automatic,3057500.0,
bmw,2007,nigerian used,316930,3000,petrol,automatic,2415000.0,SUV
ford,2001,nigerian used,160604,1600,petrol,manual,1260000.0,
mercedes-benz,2008,nigerian used,101479,2500,petrol,automatic,2922000.0,
honda,2014,nigerian used,124670,2400,petrol,automatic,3675000.0,
toyota,2003,nigerian used,440014,2400,petrol,automatic,1365000.0,
toyota,2005,foreign used,409781,3500,petrol,automatic,3045000.0,
ford,2014,nigerian used,145088,2400,petrol,automatic,2940000.0,SUV
toyota,2004,nigerian used,97789,3000,petrol,automatic,1456000.0,
honda,2009,nigerian used,121175,2500,petrol,automatic,2080000.0,
jeep,2008,nigerian used,247522,2500,petrol,automatic,1466000.0,
citroen,2006,nigerian used,362319,1800,diesel,manual,1260000.0,
toyota,2008,foreign used,165670,2000,petrol,automatic,2940000.0,
kia,2017,nigerian used,42530,1600,petrol,automatic,4200000.0,
honda,2008,nigerian used,80159,2400,petrol,automatic,1470000.0,
mercedes-benz,2008,nigerian used,1445,2500,petrol,automatic,8970000.0,
toyota,2004,nigerian used,210981,3000,petrol,automatic,1680000.0,
toyota,2008,nigerian used,265047,2400,petrol,automatic,2100000.0,
chevrolet,2014,nigerian used,97737,1500,petrol,manual,1050000.0,
honda,2009,nigerian used,156831,2400,petrol,automatic,1785000.0,
mercedes-benz,2003,nigerian used,161352,3500,petrol,automatic,1560000.0,
honda,2009,nigerian used,157472,1800,petrol,automatic,1976000.0,
ford,2007,nigerian used,192111,3500,petrol,automatic,1732500.0,SUV
toyota,2004,nigerian used,347321,2400,petrol,automatic,1820000.0,
honda,2009,nigerian used,207303,2400,petrol,automatic,1680000.0,
kia,2018,nigerian used,22794,20,petrol,automatic,4200103.0,
toyota,2008,nigerian used,107092,1800,petrol,automatic,2100000.0,
toyota,2013,nigerian used,111327,2000,petrol,automatic,3536000.0,
bmw,2010,foreign used,269261,3000,petrol,automatic,3360000.0,
lexus,2008,nigerian used,62887,45000,petrol,automatic,2625000.0,
toyota,2002,nigerian used,291483,1800,petrol,automatic,1352000.0,
toyota,2007,nigerian used,397695,2400,petrol,automatic,1659000.0,
toyota,2004,nigerian used,318222,3000,petrol,automatic,1352000.0,
toyota,2010,foreign used,175073,2500,petrol,automatic,4160000.0,
toyota,2002,nigerian used,435249,3000,petrol,automatic,1260000.0,
toyota,2006,foreign used,190936,1800,petrol,automatic,3150000.0,
volkswagen,2012,nigerian used,122318,3500,petrol,automatic,3120000.0,
toyota,2009,nigerian used,110821,1800,petrol,automatic,2600000.0,
toyota,2005,nigerian used,156226,2400,petrol,automatic,1575000.0,
honda,2008,nigerian used,161352,2500,petrol,automatic,28800000.0,
honda,2009,nigerian used,125470,200,petrol,automatic,2080000.0,
toyota,2008,nigerian used,126075,1600,petrol,automatic,1785000.0,
lexus,2004,nigerian used,105915,3300,petrol,automatic,1575000.0,
mitsubishi,2010,nigerian used,136376,3500,petrol,automatic,3675000.0,SUV
toyota,2005,foreign used,174899,1800,petrol,automatic,2940000.0,
mercedes-benz,2008,nigerian used,160135,3000,petrol,automatic,3360000.0,
toyota,2006,nigerian used,101652,2400,petrol,automatic,2712000.0,
nissan,2006,nigerian used,24705,3000,petrol,automatic,1575000.0,
toyota,2008,nigerian used,161352,2500,petrol,automatic,6700000.0,
acura,2005,nigerian used,111304,3500,petrol,automatic,1155000.0,SUV
honda,2007,nigerian used,110491,3500,petrol,automatic,2600000.0,
nissan,2003,nigerian used,210314,3300,petrol,automatic,1050000.0,SUV
toyota,2005,nigerian used,181824,2400,petrol,automatic,1575000.0,
jaguar,2017,foreign used,31339,2000,petrol,automatic,11075000.0,
lexus,2007,foreign used,89548,3500,petrol,automatic,4200000.0,
toyota,2009,nigerian used,110826,2500,petrol,automatic,1785000.0,
hyundai,2012,foreign used,136531,3300,petrol,automatic,5775000.0,
honda,2006,nigerian used,293522,2400,petrol,automatic,1560000.0,
ford,2009,nigerian used,210344,2000,petrol,automatic,2625000.0,
mercedes-benz,2010,foreign used,83411,3500,petrol,automatic,8550000.0,SUV
toyota,1998,nigerian used,383035,2200,petrol,automatic,1352000.0,
toyota,2002,nigerian used,509793,3000,petrol,automatic,2288000.0,
volkswagen,2007,foreign used,56676,2500,petrol,manual,2100000.0,
toyota,2008,nigerian used,59776,2500,petrol,automatic,7290000.0,
toyota,2008,nigerian used,125804,2500,petrol,automatic,4658000.0,
honda,2012,nigerian used,119096,2400,petrol,automatic,2496000.0,
honda,2008,nigerian used,200456,2500,petrol,automatic,1242000.0,
acura,2010,nigerian used,205118,2500,petrol,automatic,2625000.0,
honda,2008,nigerian used,30019,2500,petrol,automatic,5050000.0,
lexus,2000,nigerian used,368725,3000,petrol,automatic,1365000.0,SUV
kia,2013,nigerian used,123093,1400,petrol,manual,1560000.0,
volkswagen,2011,nigerian used,157863,2000,petrol,automatic,2520000.0,
kia,2014,nigerian used,92872,1600,petrol,automatic,1680000.0,
toyota,2005,nigerian used,140282,1800,petrol,automatic,1976000.0,
ford,2004,nigerian used,102447,4000,petrol,automatic,1365000.0,
toyota,2008,nigerian used,155728,2400,petrol,automatic,2300000.0,
ford,2012,nigerian used,115780,2000,petrol,automatic,3150000.0,SUV
honda,2008,nigerian used,204455,2400,petrol,automatic,1872000.0,
honda,2004,nigerian used,161352,2400,petrol,automatic,1508000.0,
volvo,2002,foreign used,232639,2100,petrol,automatic,2100000.0,
jaguar,2006,nigerian used,276260,3000,petrol,automatic,1575000.0,
mercedes-benz,2006,foreign used,249197,2500,petrol,automatic,2808000.0,
volkswagen,2009,foreign used,118671,2000,petrol,automatic,3675000.0,
toyota,2008,nigerian used,159530,35,petrol,automatic,2415000.0,
toyota,2008,nigerian used,388859,1800,petrol,manual,2080000.0,
volkswagen,2008,nigerian used,173366,2500,petrol,manual,2474000.0,
toyota,2001,nigerian used,288909,3300,petrol,automatic,1260000.0,SUV
honda,2013,nigerian used,95256,2400,petrol,automatic,3675000.0,
toyota,2016,foreign used,80497,1800,petrol,automatic,6864000.0,
volkswagen,2010,nigerian used,124527,2000,petrol,automatic,3990000.0,
hyundai,2008,nigerian used,302071,2000,petrol,automatic,1664000.0,
toyota,2005,nigerian used,123331,2000,petrol,manual,1785000.0,SUV
honda,2008,nigerian used,131431,2400,petrol,automatic,1470000.0,
honda,2007,nigerian used,79524,2500,petrol,automatic,1612000.0,
toyota,2005,nigerian used,123331,2000,petrol,manual,1785000.0,SUV
toyota,2008,foreign used,242748,3500,petrol,automatic,4275000.0,SUV
honda,2008,nigerian used,131431,2400,petrol,automatic,1470000.0,
volkswagen,2011,nigerian used,75226,2500,petrol,automatic,2205000.0,
mercedes-benz,2008,nigerian used,128725,2500,petrol,automatic,1914000.0,
hyundai,2008,nigerian used,81753,2500,petrol,automatic,2586000.0,
hyundai,2008,nigerian used,302071,2000,petrol,automatic,1664000.0,
bmw,2013,foreign used,167237,2000,petrol,automatic,10500000.0,SUV
kia,2011,nigerian used,111136,1600,petrol,manual,1365000.0,
honda,2007,nigerian used,79524,2500,petrol,automatic,1612000.0,
toyota,2008,nigerian used,86278,2500,petrol,automatic,5610000.0,
honda,2006,nigerian used,262966,2400,petrol,automatic,2600000.0,
nissan,2001,nigerian used,230637,3500,petrol,automatic,1248000.0,SUV
toyota,2000,nigerian used,239552,3600,petrol,automatic,1352000.0,
nissan,1997,nigerian used,201847,3300,petrol,automatic,1050000.0,SUV
honda,2009,nigerian used,157472,1800,petrol,automatic,1976000.0,
toyota,2005,nigerian used,156226,2400,petrol,automatic,1575000.0,
honda,2003,nigerian used,194620,2400,petrol,automatic,1575000.0,SUV
ford,2009,nigerian used,210344,2000,petrol,automatic,2625000.0,
mercedes-benz,2011,nigerian used,123550,3000,diesel,automatic,2100000.0,
honda,2008,nigerian used,200456,2500,petrol,automatic,1242000.0,
honda,2007,nigerian used,110491,3500,petrol,automatic,2600000.0,
volvo,2002,foreign used,232639,2100,petrol,automatic,2100000.0,
kia,2010,nigerian used,233464,2000,petrol,automatic,1470000.0,
toyota,2005,nigerian used,173589,1800,petrol,automatic,1680000.0,
volvo,2008,nigerian used,157881,2500,petrol,automatic,1354000.0,
honda,2007,nigerian used,173839,3500,petrol,automatic,1260000.0,
nissan,2003,nigerian used,210314,3300,petrol,automatic,1050000.0,SUV
volkswagen,2008,nigerian used,99616,2000,petrol,automatic,1560000.0,
honda,2004,nigerian used,255681,3500,petrol,automatic,1260000.0,SUV
honda,2010,nigerian used,79733,2400,petrol,automatic,1995000.0,SUV
bmw,2006,foreign used,156178,35000,petrol,automatic,2625000.0,
honda,2003,nigerian used,352699,1800,petrol,automatic,1248000.0,
nissan,2009,nigerian used,114625,1800,petrol,automatic,1470000.0,
toyota,2005,nigerian used,391386,1800,petrol,automatic,1680000.0,
toyota,2008,nigerian used,196771,2500,petrol,automatic,3706000.0,
lexus,2015,nigerian used,125309,3500,petrol,automatic,10500000.0,SUV
honda,2004,nigerian used,282037,24000,petrol,automatic,1352000.0,
volkswagen,2008,nigerian used,99616,2000,petrol,automatic,1560000.0,
kia,2014,nigerian used,132988,1600,petrol,automatic,1680000.0,
honda,2007,nigerian used,104005,3000,petrol,automatic,1768000.0,
toyota,2003,nigerian used,234999,1800,petrol,automatic,1470000.0,
honda,2004,nigerian used,168872,2400,petrol,automatic,1300000.0,
mercedes-benz,2007,nigerian used,244307,3500,petrol,automatic,2625000.0,SUV
volvo,2008,nigerian used,157881,2500,petrol,automatic,1354000.0,
volvo,2005,nigerian used,162749,2900,petrol,automatic,2080000.0,SUV
lexus,2002,nigerian used,151015,3000,petrol,automatic,1837500.0,
toyota,2005,nigerian used,353456,3300,petrol,automatic,1575000.0,
peugeot,2012,nigerian used,67010,1400,petrol,automatic,2730000.0,
toyota,2008,nigerian used,245671,1800,petrol,automatic,1680000.0,
toyota,2000,nigerian used,239552,3600,petrol,automatic,1352000.0,
volkswagen,2013,nigerian used,82637,2500,petrol,automatic,2808000.0,
toyota,2007,nigerian used,440476,3500,petrol,automatic,1890000.0,
toyota,2003,nigerian used,464367,2400,petrol,automatic,1470000.0,
mercedes-benz,2008,nigerian used,160135,3000,petrol,automatic,3360000.0,
toyota,2006,nigerian used,312900,1600,petrol,automatic,1785000.0,
toyota,2005,nigerian used,197280,1800,petrol,automatic,1890000.0,
bmw,2006,nigerian used,9157,2500,petrol,automatic,2415000.0,
bmw,2008,nigerian used,161352,3000,petrol,automatic,2625000.0,
lexus,2008,nigerian used,67845,2500,petrol,automatic,1578000.0,
toyota,2003,nigerian used,224344,2400,petrol,automatic,1275000.0,
suzuki,2008,nigerian used,86291,2000,petrol,automatic,1365000.0,
bmw,2006,foreign used,156178,35000,petrol,automatic,2625000.0,
toyota,2003,nigerian used,151529,1800,petrol,automatic,1820000.0,
bmw,2012,nigerian used,241521,2000,petrol,automatic,5775000.0,
toyota,2008,nigerian used,125804,2500,petrol,automatic,4658000.0,
honda,2010,nigerian used,93048,3500,petrol,automatic,2415000.0,
honda,2006,nigerian used,288588,2400,petrol,automatic,1560000.0,
toyota,2008,nigerian used,90719,1800,petrol,automatic,2940000.0,
volkswagen,2009,foreign used,118671,2000,petrol,automatic,3675000.0,
honda,2003,nigerian used,352699,1800,petrol,automatic,1248000.0,
volvo,2000,foreign used,335709,2000,petrol,automatic,1617000.0,
volvo,2006,foreign used,444171,2500,petrol,automatic,2625000.0,
kia,2008,nigerian used,175075,1600,petrol,automatic,1075000.0,
opel,2003,foreign used,258357,2200,petrol,manual,1575000.0,
toyota,2002,nigerian used,151278,2400,petrol,automatic,1612000.0,
nissan,2001,nigerian used,230637,3500,petrol,automatic,1248000.0,SUV
bmw,2006,nigerian used,291386,3500,petrol,automatic,2625000.0,
bmw,2008,nigerian used,136590,2500,petrol,automatic,8410000.0,
volvo,2008,nigerian used,176452,3200,petrol,automatic,2600000.0,SUV
bmw,2007,nigerian used,140628,1600,petrol,manual,2100000.0,
honda,2007,nigerian used,143050,2400,petrol,automatic,2912000.0,SUV
hyundai,2008,nigerian used,81753,2500,petrol,automatic,2586000.0,
hyundai,2012,nigerian used,92250,1800,petrol,automatic,1890000.0,
nissan,2010,nigerian used,204318,2500,petrol,automatic,1575000.0,
volkswagen,2007,foreign used,185177,2500,petrol,automatic,2310000.0,
nissan,2004,nigerian used,395355,3500,petrol,automatic,1050000.0,SUV
bmw,2014,nigerian used,89120,3000,petrol,automatic,11550000.0,
toyota,2004,nigerian used,54348,2700,petrol,automatic,1785000.0,
bmw,2007,nigerian used,166680,3000,petrol,automatic,3150000.0,
honda,2007,nigerian used,173853,2400,petrol,automatic,1716000.0,
volkswagen,2008,nigerian used,173366,2500,petrol,manual,2474000.0,
toyota,2006,nigerian used,101652,2400,petrol,automatic,2712000.0,
toyota,2005,nigerian used,160932,1800,petrol,automatic,1575000.0,
bmw,2013,foreign used,39882,4400,petrol,automatic,15750000.0,
honda,2012,nigerian used,148369,3500,petrol,automatic,1575000.0,
honda,2006,nigerian used,262966,2400,petrol,automatic,2600000.0,
volkswagen,2008,nigerian used,200615,2500,petrol,automatic,1354000.0,
bmw,2009,nigerian used,94039,35000,petrol,automatic,2415000.0,
honda,2007,nigerian used,355958,3000,petrol,automatic,1207500.0,
toyota,2007,nigerian used,169586,1800,petrol,automatic,1785000.0,
toyota,2002,nigerian used,149803,3000,petrol,automatic,1456000.0,
mercedes-benz,2010,foreign used,83411,3500,petrol,automatic,8550000.0,SUV
toyota,2012,foreign used,285139,2500,petrol,automatic,5460000.0,
toyota,2001,nigerian used,149024,3000,petrol,automatic,1456000.0,
mercedes-benz,2008,nigerian used,357590,3000,petrol,automatic,2835000.0,
honda,2006,nigerian used,288588,2400,petrol,automatic,1560000.0,
mercedes-benz,2006,nigerian used,256884,2000,petrol,automatic,1575000.0,
bmw,2008,foreign used,315903,3000,petrol,automatic,3465000.0,
honda,2007,nigerian used,355958,3000,petrol,automatic,1207500.0,
hyundai,2006,nigerian used,242966,2700,petrol,automatic,1260000.0,SUV
toyota,1999,nigerian used,141093,3000,petrol,automatic,1155000.0,
bmw,2010,foreign used,280474,3000,petrol,automatic,5250000.0,SUV
bmw,2012,foreign used,113252,3000,petrol,automatic,4410000.0,
toyota,2002,nigerian used,345731,3000,petrol,automatic,1768000.0,
honda,2003,nigerian used,143913,2400,petrol,automatic,1352000.0,
volvo,2007,nigerian used,258928,3200,petrol,automatic,2835000.0,SUV
hyundai,2007,foreign used,167006,1600,petrol,automatic,1575000.0,
suzuki,2008,nigerian used,109836,2500,petrol,automatic,1707500.0,
toyota,2008,nigerian used,168000,1400,petrol,manual,1680000.0,
bmw,2006,foreign used,51220,3000,petrol,automatic,2100000.0,
bmw,2016,foreign used,111617,2000,petrol,automatic,14700000.0,SUV
suzuki,2008,nigerian used,109836,2500,petrol,automatic,1707500.0,
mercedes-benz,2006,nigerian used,150878,300,petrol,automatic,1664000.0,
volvo,2008,nigerian used,163549,3200,petrol,automatic,2835000.0,SUV
toyota,2006,nigerian used,120112,1800,petrol,automatic,1680000.0,
volvo,2008,foreign used,121034,3200,petrol,automatic,2835000.0,SUV
